Vehicle Style,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP
4dr SUV,Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,30,34,2031,29030
4dr SUV,Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,30,34,2031,32185
Wagon,Toyota,Venza,2013,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,39020
Wagon,Toyota,Venza,2013,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,31120
Wagon,Toyota,Venza,2013,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,26,19,2031,37570
Wagon,Toyota,Venza,2013,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,26,19,2031,29670
Wagon,Toyota,Venza,2013,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,26,19,2031,33330
Wagon,Toyota,Venza,2013,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,34780
Wagon,Toyota,Venza,2014,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,26,19,2031,29770
Wagon,Toyota,Venza,2014,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,39570
Wagon,Toyota,Venza,2014,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,26,19,2031,33630
Wagon,Toyota,Venza,2014,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,35080
Wagon,Toyota,Venza,2014,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,31220
Wagon,Toyota,Venza,2014,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,26,19,2031,38120
Wagon,Toyota,Venza,2015,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,35600
Wagon,Toyota,Venza,2015,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,25,18,2031,39940
Wagon,Toyota,Venza,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,"Crossover,Performance",Midsize,26,19,2031,34150
Coupe,Toyota,Camry Solara,2006,regular unleaded,157,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,30,20,2031,21855
Convertible,Toyota,Camry Solara,2006,regular unleaded,225,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,26940
Coupe,Toyota,Camry Solara,2006,regular unleaded,225,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,23355
Convertible,Toyota,Camry Solara,2006,regular unleaded,225,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,30210
Coupe,Toyota,Camry Solara,2006,regular unleaded,157,4,MANUAL,front wheel drive,2,Factory Tuner,Midsize,30,21,2031,21025
Coupe,Toyota,Camry Solara,2006,regular unleaded,225,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,21860
Coupe,Toyota,Camry Solara,2006,regular unleaded,157,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,30,20,2031,20360
Coupe,Toyota,Camry Solara,2006,regular unleaded,157,4,MANUAL,front wheel drive,2,Factory Tuner,Midsize,30,21,2031,19530
Coupe,Toyota,Camry Solara,2006,regular unleaded,225,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,26405
Coupe,Toyota,Camry Solara,2006,regular unleaded,157,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,30,20,2031,23405
Coupe,Toyota,Camry Solara,2007,regular unleaded,155,4,MANUAL,front wheel drive,2,Factory Tuner,Midsize,31,21,2031,19930
Convertible,Toyota,Camry Solara,2007,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,29460
Convertible,Toyota,Camry Solara,2007,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,27190
Coupe,Toyota,Camry Solara,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,31,22,2031,20760
Coupe,Toyota,Camry Solara,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,31,22,2031,23030
Coupe,Toyota,Camry Solara,2007,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,24530
Coupe,Toyota,Camry Solara,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,31,22,2031,23905
Coupe,Toyota,Camry Solara,2007,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,26905
Convertible,Toyota,Camry Solara,2007,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,30460
Coupe,Toyota,Camry Solara,2007,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,22260
Coupe,Toyota,Camry Solara,2007,regular unleaded,155,4,MANUAL,front wheel drive,2,Factory Tuner,Midsize,31,21,2031,22200
Convertible,Toyota,Camry Solara,2008,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,27440
Coupe,Toyota,Camry Solara,2008,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,31,22,2031,24155
Coupe,Toyota,Camry Solara,2008,regular unleaded,155,4,MANUAL,front wheel drive,2,Factory Tuner,Midsize,31,21,2031,22450
Coupe,Toyota,Camry Solara,2008,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,27155
Coupe,Toyota,Camry Solara,2008,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,22510
Convertible,Toyota,Camry Solara,2008,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,30710
Coupe,Toyota,Camry Solara,2008,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,31,22,2031,21010
Coupe,Toyota,Camry Solara,2008,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,27,18,2031,24780
Coupe,Toyota,Camry Solara,2008,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,31,22,2031,23280
Convertible,Toyota,Camry Solara,2008,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Factory Tuner,Midsize,26,18,2031,29710
Coupe,Toyota,Camry Solara,2008,regular unleaded,155,4,MANUAL,front wheel drive,2,Factory Tuner,Midsize,31,21,2031,20180
4dr SUV,Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,56580
4dr SUV,Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,47620
4dr SUV,Toyota,Sequoia,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,64320
4dr SUV,Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,57340
4dr SUV,Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,65080
4dr SUV,Toyota,Sequoia,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,48550
4dr SUV,Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,65215
4dr SUV,Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,57475
4dr SUV,Toyota,Sequoia,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,48685
Extended Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,33060
Extended Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,34710
Extended Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,40685
Crew Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,44000
Extended Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,35040
Crew Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,42550
Crew Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,37030
Regular Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,17,13,2031,32170
Extended Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,41385
Extended Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,33390
Crew Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,47975
Crew Cab Pickup,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,47975
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,30840
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,32980
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,38670
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,34970
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,46530
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,42945
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,46530
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,49580
Regular Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,18,13,2031,29950
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,32650
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,49580
Regular Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,17,13,2031,33000
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,34220
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,41720
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,45560
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,43585
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,33890
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,40535
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,36030
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,35700
Extended Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,31170
Crew Cab Pickup,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,38020
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,35420
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,42330
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,46980
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,39280
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,46010
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,38470
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,33430
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,41145
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,43395
Regular Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,18,13,2031,30400
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,50030
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,31620
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,36480
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,34340
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,44195
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,31290
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,46980
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,36150
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,18,13,2031,33100
Regular Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,17,13,2031,33450
Extended Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,34670
Crew Cab Pickup,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,17,13,2031,50030
2dr Hatchback,Toyota,Celica,2003,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,33,25,2031,18140
2dr Hatchback,Toyota,Celica,2003,regular unleaded,140,4,MANUAL,front wheel drive,2,Hatchback,Compact,30,23,2031,17340
2dr Hatchback,Toyota,Celica,2004,regular unleaded,140,4,MANUAL,front wheel drive,2,Hatchback,Compact,30,23,2031,19535
2dr Hatchback,Toyota,Celica,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,33,25,2031,18370
2dr Hatchback,Toyota,Celica,2004,regular unleaded,140,4,MANUAL,front wheel drive,2,Hatchback,Compact,30,23,2031,17570
2dr Hatchback,Toyota,Celica,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,33,25,2031,20335
2dr Hatchback,Toyota,Celica,2005,regular unleaded,140,4,MANUAL,front wheel drive,2,Hatchback,Compact,30,23,2031,17670
2dr Hatchback,Toyota,Celica,2005,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,33,25,2031,18470
4dr Hatchback,Toyota,Corolla iM,2017,regular unleaded,137,4,MANUAL,front wheel drive,4,Hatchback,Compact,35,27,2031,18750
4dr Hatchback,Toyota,Corolla iM,2017,regular unleaded,137,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,36,28,2031,19490
4dr Hatchback,Toyota,Matrix,2011,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,32,25,2031,19685
4dr Hatchback,Toyota,Matrix,2011,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,29,21,2031,20755
4dr Hatchback,Toyota,Matrix,2011,regular unleaded,158,4,MANUAL,front wheel drive,4,Hatchback,Compact,28,21,2031,19565
4dr Hatchback,Toyota,Matrix,2011,regular unleaded,158,4,AUTOMATIC,all wheel drive,4,Hatchback,Compact,26,20,2031,21715
4dr Hatchback,Toyota,Matrix,2011,regular unleaded,132,4,MANUAL,front wheel drive,4,Hatchback,Compact,32,26,2031,18845
4dr Hatchback,Toyota,Matrix,2012,regular unleaded,158,4,AUTOMATIC,all wheel drive,4,Hatchback,Compact,26,20,2031,21715
4dr Hatchback,Toyota,Matrix,2012,regular unleaded,132,4,MANUAL,front wheel drive,4,Hatchback,Compact,32,26,2031,18845
4dr Hatchback,Toyota,Matrix,2012,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,29,21,2031,20755
4dr Hatchback,Toyota,Matrix,2012,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,32,25,2031,19685
4dr Hatchback,Toyota,Matrix,2012,regular unleaded,158,4,MANUAL,front wheel drive,4,Hatchback,Compact,28,21,2031,19565
4dr Hatchback,Toyota,Matrix,2013,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,32,25,2031,20115
4dr Hatchback,Toyota,Matrix,2013,regular unleaded,158,4,AUTOMATIC,all wheel drive,4,Hatchback,Compact,26,20,2031,22415
4dr Hatchback,Toyota,Matrix,2013,regular unleaded,158,4,MANUAL,front wheel drive,4,Hatchback,Compact,28,21,2031,20265
4dr Hatchback,Toyota,Matrix,2013,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,29,21,2031,21455
4dr Hatchback,Toyota,Matrix,2013,regular unleaded,132,4,MANUAL,front wheel drive,4,Hatchback,Compact,32,26,2031,19275
4dr Hatchback,Toyota,Yaris,2015,regular unleaded,106,4,MANUAL,front wheel drive,4,Hatchback,Compact,37,30,2031,16820
4dr Hatchback,Toyota,Yaris,2015,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,36,30,2031,16880
2dr Hatchback,Toyota,Yaris,2015,regular unleaded,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,36,30,2031,16505
4dr Hatchback,Toyota,Yaris,2015,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,36,30,2031,15945
2dr Hatchback,Toyota,Yaris,2015,regular unleaded,106,4,MANUAL,front wheel drive,2,Hatchback,Compact,37,30,2031,14845
2dr Hatchback,Toyota,Yaris,2015,regular unleaded,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,36,30,2031,15570
4dr Hatchback,Toyota,Yaris,2015,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,36,30,2031,17620
4dr Hatchback,Toyota,Yaris,2016,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,36,30,2031,17670
4dr Hatchback,Toyota,Yaris,2016,regular unleaded,106,4,MANUAL,front wheel drive,4,Hatchback,Compact,37,30,2031,16870
2dr Hatchback,Toyota,Yaris,2016,regular unleaded,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,36,30,2031,16555
4dr Hatchback,Toyota,Yaris,2016,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,36,30,2031,16930
2dr Hatchback,Toyota,Yaris,2016,regular unleaded,106,4,MANUAL,front wheel drive,2,Hatchback,Compact,37,30,2031,14895
2dr Hatchback,Toyota,Yaris,2016,regular unleaded,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,36,30,2031,15620
4dr Hatchback,Toyota,Yaris,2016,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,36,30,2031,15995
2dr Hatchback,Toyota,Yaris,2017,regular unleaded,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,35,30,2031,16000
2dr Hatchback,Toyota,Yaris,2017,regular unleaded,106,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,35,30,2031,16910
2dr Hatchback,Toyota,Yaris,2017,regular unleaded,106,4,MANUAL,front wheel drive,2,Hatchback,Compact,36,30,2031,15250
4dr Hatchback,Toyota,Yaris,2017,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,35,30,2031,16375
4dr Hatchback,Toyota,Yaris,2017,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,35,30,2031,17285
4dr Hatchback,Toyota,Yaris,2017,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,35,30,2031,18000
4dr Hatchback,Toyota,Yaris,2017,regular unleaded,106,4,MANUAL,front wheel drive,4,Hatchback,Compact,36,30,2031,17200
4dr Hatchback,Toyota,Prius c,2014,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,20030
4dr Hatchback,Toyota,Prius c,2014,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,19080
4dr Hatchback,Toyota,Prius c,2014,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,21765
4dr Hatchback,Toyota,Prius c,2014,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,23360
4dr Hatchback,Toyota,Prius c,2015,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,20340
4dr Hatchback,Toyota,Prius c,2015,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,21765
4dr Hatchback,Toyota,Prius c,2015,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,19540
4dr Hatchback,Toyota,Prius c,2015,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,24475
4dr Hatchback,Toyota,Prius c,2016,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,20360
4dr Hatchback,Toyota,Prius c,2016,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,19560
4dr Hatchback,Toyota,Prius c,2016,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,24495
4dr Hatchback,Toyota,Prius c,2016,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,21785
4dr Hatchback,Toyota,Prius c,2016,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,46,53,2031,21355
4dr Hatchback,Toyota,Prius Prime,2017,regular unleaded,121,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,53,55,2031,27100
4dr Hatchback,Toyota,Prius Prime,2017,regular unleaded,121,4,AUTOMATIC,front wheel drive,4,"Hatchback,Hybrid",Compact,53,55,2031,33100
